# BME688 cage-odor heater-sweep log
# firmware_version,cage-odor-1.2.0
# session_start_iso,(no RTC)
# session_start_unix,0
# rtc_present,0
# sensors_detected,8 of 8
# sensor,0,logical_id,0,enabled,1,ok,1,unique_id,0x2ED18B51
# sensor,1,logical_id,1,enabled,1,ok,1,unique_id,0x2ED19951
# sensor,2,logical_id,2,enabled,1,ok,1,unique_id,0x2ED19B51
# sensor,3,logical_id,3,enabled,1,ok,1,unique_id,0x2ED19D51
# sensor,4,logical_id,4,enabled,1,ok,1,unique_id,0x2ED1A051
# sensor,5,logical_id,5,enabled,1,ok,1,unique_id,0x2ED1A251
# sensor,6,logical_id,6,enabled,1,ok,1,unique_id,0x2ED1A451
# sensor,7,logical_id,7,enabled,1,ok,1,unique_id,0x2ED19C4A
# profile_rotate_ms,120000
# n_profiles,4
# profile,0,bosch_default,meas_dur_ms,140,temps,320 100 100 100 200 200 200 320 320 320,muls,5 2 10 30 5 5 5 5 5 5
# profile,1,ramp_200_350,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,10 10 10 10 10 10 10 10 10 10
# profile,2,ramp_short_dwell,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,3 3 3 3 3 3 3 3 3 3
# profile,3,ramp_long_dwell,meas_dur_ms,300,temps,200 217 233 250 267 283 300 317 333 350,muls,20 20 20 20 20 20 20 20 20 20
#
timestamp_iso,millis,unix_time,label,label_name,marker,sensor_idx,logical_id,profile_id,profile_name,profile_cycle,heater_step,heater_temp_c,heater_dur_ms,gas_resistance_ohm,temperature_c,humidity_pct,pressure_pa,idac,res_heat,gas_wait_reg,status,gas_valid,heat_stable,meas_index,skipped
,8267567,0,1,CLEAN,,7,7,0,bosch_default,69,3,100,2970,50675432.00,40.565,13.242,99960.95,94,50,30,144,0,1,58,148
,8267702,0,1,CLEAN,,0,0,0,bosch_default,69,3,100,2970,50587416.00,39.870,15.327,99944.51,95,52,30,128,0,0,61,105
,8272469,0,1,CLEAN,,6,6,0,bosch_default,69,8,320,495,313341.50,41.892,14.188,99969.95,170,110,5,144,0,1,96,82
,8274564,0,1,CLEAN,,1,1,0,bosch_default,69,2,100,990,45447988.00,40.622,14.734,99964.91,89,51,10,144,0,1,113,66
,8274570,0,1,CLEAN,,3,3,0,bosch_default,69,0,320,495,469724.78,42.441,14.282,99960.28,168,107,5,176,1,1,108,174
,8278207,0,1,CLEAN,,2,2,0,bosch_default,69,3,100,2970,50763748.00,40.468,14.240,99956.76,89,52,30,144,0,1,139,76
,8281848,0,1,CLEAN,,0,0,0,bosch_default,69,6,200,495,1989798.37,40.602,15.553,99945.98,141,77,5,128,0,0,163,101
,8283808,0,1,CLEAN,,1,1,0,bosch_default,69,9,320,495,341219.59,41.485,15.015,99959.31,168,105,5,176,1,1,180,66
,8283813,0,1,CLEAN,,6,6,0,bosch_default,69,9,320,495,381307.03,41.975,14.292,99969.70,170,110,5,144,0,1,178,81
,8287171,0,1,CLEAN,,4,4,0,bosch_default,69,3,100,2970,69057952.00,41.017,13.560,99979.40,91,54,30,128,0,0,198,158
,8288713,0,1,CLEAN,,7,7,0,bosch_default,69,3,100,2970,50209540.00,40.500,13.304,99960.68,94,50,30,128,0,0,210,151
,8288850,0,1,CLEAN,,2,2,0,bosch_default,69,3,100,2970,50528912.00,40.425,14.258,99958.48,89,52,30,144,0,1,216,76
,8291095,0,1,CLEAN,,5,5,0,bosch_default,69,3,100,2970,43458884.00,40.599,13.982,99954.17,92,52,30,128,0,0,224,59
,8293191,0,1,CLEAN,,1,1,0,bosch_default,69,8,320,495,258520.58,41.216,15.061,99962.23,168,105,5,144,0,1,248,67
,8295156,0,1,CLEAN,,6,6,0,bosch_default,69,0,320,495,419242.59,42.020,14.065,99973.08,170,110,5,144,0,1,4,81
,8296411,0,1,CLEAN,,0,0,0,bosch_default,69,2,100,990,51725336.00,40.224,15.305,99950.99,95,52,10,144,0,1,12,104
,8297675,0,1,CLEAN,,3,3,0,bosch_default,69,2,100,990,55751596.00,40.855,14.019,99968.66,89,52,10,176,1,1,18,165
,8299216,0,1,CLEAN,,2,2,0,bosch_default,69,3,100,2970,50008392.00,40.408,14.287,99960.74,89,52,30,128,0,0,35,74
,8302297,0,1,CLEAN,,1,1,0,bosch_default,69,5,200,495,1693611.75,40.619,15.071,99958.49,135,76,5,176,1,1,58,65
,8306224,0,1,CLEAN,,6,6,0,bosch_default,69,1,100,198,448140.03,41.875,14.063,99974.56,91,55,2,144,0,1,84,79
,8308155,0,1,CLEAN,profile_change,,,1,ramp_200_350,70,,,,,,,,,,,,,,
,8308160,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,46364344.00,39.867,15.302,99947.27,95,90,10,144,0,1,96,0
,8308304,0,1,CLEAN,,1,1,1,ramp_200_350,70,3,250,990,41321564.00,39.947,14.781,99961.97,89,88,10,144,0,1,100,0
,8308304,0,1,CLEAN,,1,1,1,ramp_200_350,70,3,250,990,41321564.00,39.937,14.790,99963.33,89,88,10,144,0,1,101,0
,8308305,0,1,CLEAN,,2,2,1,ramp_200_350,70,3,250,990,49951220.00,40.491,14.186,99958.33,89,90,10,144,0,1,100,0
,8308306,0,1,CLEAN,,3,3,1,ramp_200_350,70,2,233,990,60499424.00,40.855,14.064,99963.91,89,85,10,144,0,1,94,0
,8308307,0,1,CLEAN,,4,4,1,ramp_200_350,70,2,233,990,72676464.00,41.125,13.495,99982.55,91,88,10,144,0,1,92,0
,8308307,0,1,CLEAN,,4,4,1,ramp_200_350,70,2,233,990,72676464.00,41.060,13.502,99978.40,91,88,10,144,0,1,93,0
,8308309,0,1,CLEAN,,5,5,1,ramp_200_350,70,2,233,990,43502156.00,41.076,14.025,99956.09,92,84,10,144,0,1,91,0
,8308310,0,1,CLEAN,,6,6,1,ramp_200_350,70,3,250,990,61957928.00,40.506,13.918,99972.22,92,92,10,144,0,1,98,0
,8308311,0,1,CLEAN,,7,7,1,ramp_200_350,70,2,233,990,52883600.00,40.745,13.305,99958.02,150,84,10,144,0,1,93,0
,8308311,0,1,CLEAN,,7,7,1,ramp_200_350,70,2,233,990,52883600.00,40.715,13.299,99960.61,150,84,10,144,0,1,94,0
,8311105,0,1,CLEAN,,2,2,1,ramp_200_350,70,2,233,990,1511718.00,41.539,14.277,99955.66,89,86,10,144,0,1,20,175
,8311248,0,1,CLEAN,,4,4,1,ramp_200_350,70,2,233,990,1914466.00,41.926,13.567,99977.36,91,88,10,144,0,1,20,182
,8311811,0,1,CLEAN,,7,7,1,ramp_200_350,70,2,233,990,1483520.50,41.709,13.320,99961.04,150,84,10,144,0,1,24,185
,8311947,0,1,CLEAN,,0,0,1,ramp_200_350,70,2,233,990,1481910.25,40.838,15.408,99947.66,95,85,10,144,0,1,26,185
,8312509,0,1,CLEAN,,1,1,1,ramp_200_350,70,3,250,990,740151.81,41.082,14.868,99959.11,89,88,10,144,0,1,30,184
,8318676,0,1,CLEAN,,6,6,1,ramp_200_350,70,7,317,990,378978.53,42.182,13.775,99969.83,170,109,10,144,0,1,74,231
,8322032,0,1,CLEAN,,2,2,1,ramp_200_350,70,9,350,990,451101.31,42.523,13.914,99953.43,175,115,10,176,1,1,99,78
,8322171,0,1,CLEAN,,1,1,1,ramp_200_350,70,0,200,990,404823.09,41.840,14.503,99961.14,135,76,10,144,0,1,100,69
,8323714,0,1,CLEAN,,3,3,1,ramp_200_350,70,1,217,990,6562788.00,42.135,13.704,99958.13,139,81,10,144,0,1,110,15
,8326374,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1664702.25,41.129,15.003,99938.49,158,90,10,144,0,1,130,103
,8330299,0,1,CLEAN,,6,6,1,ramp_200_350,70,5,283,990,637807.56,42.197,13.647,99969.24,162,101,10,128,0,0,158,83
,8331834,0,1,CLEAN,,1,1,1,ramp_200_350,70,7,317,990,403626.34,41.744,14.413,99958.59,168,105,10,144,0,1,170,69
,8332957,0,1,CLEAN,,2,2,1,ramp_200_350,70,7,317,990,481655.69,42.463,13.801,99953.94,168,107,10,144,0,1,178,78
,8333520,0,1,CLEAN,,4,4,1,ramp_200_350,70,8,333,990,521783.44,42.837,13.167,99973.59,172,113,10,144,0,1,180,159
,8334223,0,1,CLEAN,,7,7,1,ramp_200_350,70,8,333,990,408700.84,42.623,12.923,99957.52,182,109,10,144,0,1,185,160
,8340658,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1776235.87,41.299,14.896,99945.58,158,90,10,144,0,1,233,102
,8341498,0,1,CLEAN,,1,1,1,ramp_200_350,70,4,267,990,893347.87,41.566,14.329,99959.41,154,92,10,144,0,1,240,69
,8341644,0,1,CLEAN,,6,6,1,ramp_200_350,70,4,267,990,1042769.88,42.110,13.425,99969.07,157,97,10,144,0,1,240,81
,8343885,0,1,CLEAN,,5,5,1,ramp_200_350,70,5,283,990,677696.87,42.555,13.648,99953.59,160,96,10,144,0,1,254,162
,8344023,0,1,CLEAN,,2,2,1,ramp_200_350,70,5,283,990,744998.19,42.360,13.756,99958.14,159,98,10,144,0,1,2,79
,8350466,0,1,CLEAN,,3,3,1,ramp_200_350,70,0,200,990,532362.87,42.677,13.485,99963.74,133,77,10,144,0,1,46,191
,8351024,0,1,CLEAN,,1,1,1,ramp_200_350,70,0,200,990,6030180.50,41.518,14.191,99961.13,134,76,10,176,1,1,53,68
,8352991,0,1,CLEAN,,6,6,1,ramp_200_350,70,2,233,990,3410491.25,42.062,13.422,99972.16,147,88,10,128,0,0,66,81
,8354528,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1839658.62,41.377,14.844,99947.62,158,90,10,144,0,1,77,99
,8354810,0,1,CLEAN,,2,2,1,ramp_200_350,70,3,250,990,1938934.87,42.242,13.690,99959.34,150,90,10,128,0,0,80,77
,8356634,0,1,CLEAN,,4,4,1,ramp_200_350,70,4,267,990,1240836.12,42.678,13.016,99975.64,156,96,10,128,0,0,90,165
,8357337,0,1,CLEAN,,7,7,1,ramp_200_350,70,5,283,990,736955.75,42.461,12.806,99961.29,168,96,10,144,0,1,95,165
,8360133,0,1,CLEAN,,1,1,1,ramp_200_350,70,7,317,990,423140.50,41.958,14.268,99962.46,167,105,10,144,0,1,119,65
,8364060,0,1,CLEAN,,6,6,1,ramp_200_350,70,0,200,990,519401.47,42.467,13.293,99967.80,136,80,10,144,0,1,146,79
,8365736,0,1,CLEAN,,2,2,1,ramp_200_350,70,1,217,990,8118929.50,42.194,13.618,99954.61,140,82,10,144,0,1,159,78
,8368397,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1853393.62,41.430,14.796,99943.83,157,90,10,144,0,1,177,99
,8369937,0,1,CLEAN,,1,1,1,ramp_200_350,70,4,267,990,919210.06,41.749,14.243,99959.06,154,92,10,144,0,1,190,70
,8375544,0,1,CLEAN,,6,6,1,ramp_200_350,70,8,333,990,481995.75,42.677,13.332,99968.64,173,113,10,144,0,1,229,82
,8376661,0,1,CLEAN,,3,3,1,ramp_200_350,70,9,350,990,532362.87,42.983,13.569,99963.89,174,114,10,144,0,1,234,187
,8376801,0,1,CLEAN,,2,2,1,ramp_200_350,70,9,350,990,510087.19,42.824,13.658,99954.27,175,115,10,144,0,1,239,79
,8379325,0,1,CLEAN,,4,4,1,ramp_200_350,70,0,200,990,8870601.00,42.602,12.883,99973.30,135,79,10,176,1,1,253,162
,8379463,0,1,CLEAN,,1,1,1,ramp_200_350,70,1,217,990,6197844.00,41.606,14.135,99959.97,140,80,10,144,0,1,3,68
,8381428,0,1,CLEAN,,7,7,1,ramp_200_350,70,2,233,990,3378841.00,42.379,12.723,99959.69,154,84,10,144,0,1,12,172
,8382543,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1871174.00,41.500,14.759,99947.13,157,90,10,128,0,0,23,101
,8386890,0,1,CLEAN,,6,6,1,ramp_200_350,70,6,300,990,534028.69,42.562,13.282,99971.47,165,105,10,144,0,1,55,81
,8387586,0,1,CLEAN,,2,2,1,ramp_200_350,70,7,317,990,508567.16,42.663,13.615,99962.06,168,107,10,144,0,1,61,77
,8389127,0,1,CLEAN,,1,1,1,ramp_200_350,70,8,333,990,424720.03,42.137,14.216,99966.56,171,109,10,144,0,1,73,69
,8396273,0,1,CLEAN,,5,5,1,ramp_200_350,70,2,233,990,1718120.75,42.550,13.493,99952.41,147,84,10,176,1,1,117,118
,8396409,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1859704.87,41.538,14.736,99946.69,157,90,10,144,0,1,123,99
,8398376,0,1,CLEAN,,6,6,1,ramp_200_350,70,5,283,990,671695.62,42.447,13.326,99968.27,161,101,10,144,0,1,138,82
,8398792,0,1,CLEAN,,1,1,1,ramp_200_350,70,5,283,990,619292.44,41.908,14.185,99961.12,158,96,10,144,0,1,143,69
,8398794,0,1,CLEAN,,2,2,1,ramp_200_350,70,5,283,990,770794.12,42.545,13.585,99957.27,159,98,10,144,0,1,142,80
,8402717,0,1,CLEAN,,4,4,1,ramp_200_350,70,7,317,990,539942.00,43.107,12.931,99975.85,169,109,10,144,0,1,165,167
,8403276,0,1,CLEAN,,3,3,1,ramp_200_350,70,8,333,990,512384.28,42.981,13.409,99964.54,170,110,10,144,0,1,169,190
,8404822,0,1,CLEAN,,7,7,1,ramp_200_350,70,9,350,990,440335.41,42.989,12.571,99961.06,186,113,10,144,0,1,180,167
,8408318,0,1,CLEAN,,1,1,1,ramp_200_350,70,2,233,990,2910124.25,41.717,14.121,99963.95,144,84,10,128,0,0,212,68
,8409445,0,1,CLEAN,,6,6,1,ramp_200_350,70,3,250,990,1790209.75,42.302,13.285,99976.34,151,92,10,144,0,1,218,79
,8410001,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1859704.87,41.558,14.682,99950.32,157,90,10,144,0,1,221,97
,8410003,0,1,CLEAN,,2,2,1,ramp_200_350,70,3,250,990,1981136.62,42.420,13.554,99961.17,150,90,10,128,0,0,223,80
,8418123,0,1,CLEAN,,1,1,1,ramp_200_350,70,9,350,990,451399.59,42.296,14.129,99968.59,175,113,10,144,0,1,27,70
,8421068,0,1,CLEAN,,6,6,1,ramp_200_350,70,1,217,990,7383506.00,42.285,13.186,99975.81,142,84,10,128,0,0,46,83
,8421904,0,1,CLEAN,,2,2,1,ramp_200_350,70,2,233,990,3729569.75,42.352,13.456,99960.80,145,86,10,144,0,1,53,85
,8424425,0,1,CLEAN,,0,0,1,ramp_200_350,70,3,250,990,1871174.00,41.618,14.685,99951.45,157,90,10,144,0,1,69,103
,8425830,0,1,CLEAN,,4,4,1,ramp_200_350,70,4,267,990,1244228.37,42.855,12.865,99977.06,156,96,10,144,0,1,75,165
,8427514,0,1,CLEAN,,7,7,1,ramp_200_350,70,5,283,990,740151.81,42.718,12.598,99965.59,168,96,10,144,0,1,87,162
,8427650,0,1,CLEAN,,1,1,1,ramp_200_350,70,6,300,990,476279.06,42.047,14.147,99964.85,162,100,10,144,0,1,96,68
,8428322,0,1,CLEAN,profile_change,,,2,ramp_short_dwell,71,,,,,,,,,,,,,,
,8428327,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,6,300,297,527835.06,41.826,14.705,99946.41,171,102,3,144,0,1,97,0
,8428471,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,6,300,297,420793.09,42.084,14.138,99966.42,162,100,3,176,1,1,101,0
,8428472,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,6,300,297,583808.44,42.721,13.543,99961.14,163,102,3,144,0,1,100,0
,8428473,0,1,CLEAN,,3,3,2,ramp_short_dwell,71,6,300,297,602352.94,42.828,13.447,99965.98,162,102,3,144,0,1,92,0
,8428474,0,1,CLEAN,,4,4,2,ramp_short_dwell,71,6,300,297,623250.13,43.003,12.886,99976.41,165,105,3,144,0,1,93,0
,8428475,0,1,CLEAN,,5,5,2,ramp_short_dwell,71,5,283,297,533611.25,42.865,13.394,99956.46,160,96,3,176,1,1,91,0
,8428476,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,6,300,297,527020.06,42.647,13.296,99972.12,165,105,3,144,0,1,98,0
,8428476,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,6,300,297,527020.06,42.657,13.297,99971.08,165,105,3,144,0,1,99,0
,8428477,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,6,300,297,543380.19,42.778,12.676,99966.75,173,100,3,144,0,1,93,0
,8429170,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,1,217,297,1694662.75,41.782,14.109,99966.17,139,80,3,160,1,0,5,159
,8429314,0,1,CLEAN,,4,4,2,ramp_short_dwell,71,1,217,297,2091930.50,42.738,12.835,99977.74,141,84,3,176,1,1,5,167
,8430857,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,5,283,297,606096.50,42.636,12.659,99962.02,168,96,3,144,0,1,16,178
,8433659,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,2,233,297,3916806.00,42.387,13.240,99974.17,147,88,3,144,0,1,36,192
,8434777,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,5,283,297,1054854.50,42.540,13.590,99958.76,159,98,3,144,0,1,45,200
,8434919,0,1,CLEAN,,3,3,2,ramp_short_dwell,71,5,283,297,1027854.44,42.745,13.498,99965.70,157,97,3,128,0,0,46,209
,8438698,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,4,267,297,931756.12,41.903,14.115,99965.44,154,92,3,176,1,1,74,68
,8440658,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,9,350,297,412653.62,41.947,14.686,99946.34,183,115,3,144,0,1,88,246
,8445283,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,0,200,297,421572.66,42.777,13.263,99973.31,136,80,3,144,0,1,120,83
,8446539,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,3,250,297,2740716.00,42.500,13.483,99960.57,150,90,3,144,0,1,130,84
,8448640,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,8,333,297,382374.91,42.185,14.123,99969.27,171,109,3,176,1,1,146,71
,8453405,0,1,CLEAN,,4,4,2,ramp_short_dwell,71,9,350,297,483360.88,43.216,12.926,99976.45,176,117,3,144,0,1,178,172
,8454242,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,2,233,297,4449755.50,41.615,14.619,99952.27,151,85,3,144,0,1,186,97
,8454388,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,1,217,297,3976699.00,42.633,12.580,99966.96,149,80,3,160,1,0,185,168
,8456630,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,7,317,297,557582.38,42.685,13.278,99978.19,169,109,3,144,0,1,202,81
,8457748,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,0,200,297,421572.66,42.759,13.560,99967.43,133,77,3,144,0,1,211,80
,8458168,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,1,217,297,3812892.75,41.896,14.064,99969.69,139,80,3,176,1,1,215,68
,8459434,0,1,CLEAN,,5,5,2,ramp_short_dwell,71,3,250,297,1558303.25,42.752,13.264,99958.02,151,88,3,160,1,0,221,129
,8459573,0,1,CLEAN,,3,3,2,ramp_short_dwell,71,4,267,297,1834714.50,42.745,13.378,99962.52,154,94,3,144,0,1,223,176
,8467413,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,3,250,297,1574476.25,41.686,14.612,99941.77,157,90,3,176,1,1,25,94
,8467838,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,4,267,297,1688375.87,42.517,13.196,99967.38,157,97,3,128,0,0,27,80
,8467974,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,5,283,297,969467.44,41.999,14.074,99961.08,158,96,3,144,0,1,30,70
,8469096,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,7,317,297,488899.50,42.801,13.472,99958.23,168,107,3,176,1,1,37,81
,8476242,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,4,267,297,1598439.00,42.665,12.551,99963.50,164,92,3,144,0,1,86,156
,8477500,0,1,CLEAN,,4,4,2,ramp_short_dwell,71,7,317,297,636617.94,43.097,12.935,99976.75,168,109,3,144,0,1,95,172
,8477638,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,8,333,297,386050.91,42.238,14.041,99967.27,171,109,3,176,1,1,100,69
,8479465,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,2,233,297,4493691.50,42.457,13.109,99970.95,147,88,3,128,0,0,111,83
,8480443,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,5,283,297,1186902.37,42.646,13.430,99961.17,159,98,3,144,0,1,119,81
,8480583,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,5,283,297,1054854.50,41.796,14.613,99944.87,167,98,3,144,0,1,120,94
,8484507,0,1,CLEAN,,3,3,2,ramp_short_dwell,71,4,267,297,1824905.37,42.777,13.319,99963.30,154,94,3,144,0,1,146,178
,8487165,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,1,217,297,3804923.25,41.948,14.052,99965.59,139,80,3,160,1,0,169,68
,8491090,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,0,200,297,423402.94,42.712,13.205,99972.88,136,80,3,144,0,1,195,83
,8492346,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,3,250,297,1780869.62,42.593,13.412,99960.05,150,90,3,176,1,1,205,85
,8494447,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,8,333,297,421572.66,42.002,14.608,99945.59,178,110,3,176,1,1,220,99
,8496969,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,5,283,297,961954.00,42.049,14.041,99965.78,158,96,3,128,0,0,240,70
,8499774,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,0,200,297,362221.44,42.905,12.497,99967.79,142,75,3,144,0,1,255,168
,8501452,0,1,CLEAN,,4,4,2,ramp_short_dwell,71,4,267,297,1917154.25,42.950,12.800,99978.18,155,96,3,128,0,0,11,171
,8502856,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,8,333,297,430885.75,42.812,13.294,99972.59,173,113,3,176,1,1,24,84
,8503693,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,1,217,297,8100865.50,42.668,13.481,99962.16,140,82,3,144,0,1,31,81
,8506913,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,9,350,297,385832.72,42.326,14.045,99963.99,175,113,3,144,0,1,56,71
,8508173,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,1,217,297,4475280.00,41.723,14.554,99943.66,146,81,3,176,1,1,63,98
,8511817,0,1,CLEAN,,3,3,2,ramp_short_dwell,71,9,350,297,459914.66,43.151,13.356,99963.41,174,114,3,144,0,1,86,195
,8514760,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,7,317,297,555766.63,42.747,13.147,99968.80,169,109,3,144,0,1,110,85
,8515596,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,9,350,297,422355.13,43.002,13.441,99958.16,175,115,3,176,1,1,117,85
,8516716,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,3,250,297,2284439.50,41.966,14.002,99963.34,149,88,3,144,0,1,127,70
,8520920,0,1,CLEAN,,5,5,2,ramp_short_dwell,71,0,200,297,405544.56,43.049,13.347,99958.30,136,76,3,144,0,1,149,183
,8522316,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,5,283,297,739350.19,41.874,14.556,99945.32,166,98,3,176,1,1,165,101
,8523723,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,7,317,297,431703.22,42.942,12.544,99960.50,178,105,3,176,1,1,171,171
,8525263,0,1,CLEAN,,4,4,2,ramp_short_dwell,71,1,217,297,8899511.00,42.978,12.836,99978.99,141,84,3,144,0,1,182,170
,8526386,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,5,283,297,1041179.44,42.630,13.098,99973.36,161,101,3,128,0,0,194,83
,8526522,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,6,300,297,517433.06,42.167,14.002,99968.84,162,100,3,176,1,1,198,70
,8526804,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,6,300,297,615939.87,42.806,13.402,99957.10,163,102,3,176,1,1,198,80
,8536183,0,1,CLEAN,,0,0,2,ramp_short_dwell,71,9,350,297,421312.50,42.079,14.566,99946.02,183,115,3,144,0,1,9,99
,8536603,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,1,217,297,6386279.50,42.074,13.998,99967.24,139,80,3,144,0,1,15,72
,8538287,0,1,CLEAN,,3,3,2,ramp_short_dwell,71,2,233,297,2819965.50,42.805,13.275,99965.92,143,85,3,176,1,1,20,189
,8538290,0,1,CLEAN,,6,6,2,ramp_short_dwell,71,4,267,297,1687332.62,42.562,13.099,99973.95,157,97,3,144,0,1,24,85
,8538427,0,1,CLEAN,,2,2,2,ramp_short_dwell,71,4,267,297,1179723.50,42.703,13.387,99960.77,154,94,3,176,1,1,26,83
,8546408,0,1,CLEAN,,1,1,2,ramp_short_dwell,71,4,267,297,967406.69,42.069,13.982,99963.95,153,92,3,160,1,0,86,70
,8547813,0,1,CLEAN,,7,7,2,ramp_short_dwell,71,5,283,297,1077327.75,42.798,12.378,99962.51,168,96,3,144,0,1,88,172
,8548486,0,1,CLEAN,profile_change,,,3,ramp_long_dwell,72,,,,,,,,,,,,,,
,8548491,0,1,CLEAN,,0,0,3,ramp_long_dwell,72,8,333,5180,467793.50,42.057,14.565,99944.65,179,110,20,144,0,1,97,0
,8548795,0,1,CLEAN,,1,1,3,ramp_long_dwell,72,9,350,5180,377511.53,42.399,14.018,99960.70,175,113,20,176,1,1,101,0
,8548796,0,1,CLEAN,,2,2,3,ramp_long_dwell,72,8,333,5180,441760.13,42.977,13.405,99957.84,171,111,20,176,1,1,98,0
,8548797,0,1,CLEAN,,3,3,3,ramp_long_dwell,72,7,317,5180,603417.81,43.063,13.302,99963.41,166,106,20,144,0,1,94,0
,8548798,0,1,CLEAN,,4,4,3,ramp_long_dwell,72,6,300,5180,631319.37,43.137,12.783,99976.19,165,105,20,176,1,1,92,0
,8548798,0,1,CLEAN,,4,4,3,ramp_long_dwell,72,7,317,5180,631319.37,43.155,12.799,99976.14,168,109,20,144,0,1,93,0
,8548799,0,1,CLEAN,,5,5,3,ramp_long_dwell,72,6,300,5180,735368.06,42.999,13.280,99956.20,164,100,20,144,0,1,91,0
,8548800,0,1,CLEAN,,6,6,3,ramp_long_dwell,72,8,333,5180,470372.06,42.827,13.186,99971.83,173,113,20,144,0,1,97,0
,8548801,0,1,CLEAN,,6,6,3,ramp_long_dwell,72,8,333,5180,431703.22,42.849,13.187,99970.84,173,113,20,176,1,1,98,0
,8548802,0,1,CLEAN,,7,7,3,ramp_long_dwell,72,7,317,5180,563566.31,42.912,12.527,99965.63,178,105,20,144,0,1,93,0
,8549100,0,1,CLEAN,,7,7,3,ramp_long_dwell,72,0,200,5180,563566.31,42.773,12.606,99962.56,142,75,20,144,0,1,0,162
,8549701,0,1,CLEAN,,6,6,3,ramp_long_dwell,72,0,200,5180,431703.22,42.422,13.147,99970.77,136,80,20,144,0,1,2,159
,8550000,0,1,CLEAN,,4,4,3,ramp_long_dwell,72,0,200,5180,631319.37,42.728,12.765,99975.28,135,79,20,144,0,1,3,165
,8555999,0,1,CLEAN,,2,2,3,ramp_long_dwell,72,1,217,5180,2986511.00,42.307,13.534,99958.25,140,82,20,144,0,1,24,181
,8556298,0,1,CLEAN,,0,0,3,ramp_long_dwell,72,1,217,5180,2286352.25,41.495,14.653,99948.60,146,81,20,144,0,1,25,183
,8558700,0,1,CLEAN,,1,1,3,ramp_long_dwell,72,1,217,5180,2280623.50,41.694,14.175,99963.96,139,80,20,144,0,1,33,187
,8561407,0,1,CLEAN,,6,6,3,ramp_long_dwell,72,2,233,5180,985563.06,42.237,13.302,99973.07,147,88,20,144,0,1,42,39
